Index	norge	modell	likestilling	paradoks	myte	voldta
20190409-rosenborg-spillerne-	1	0	0	0	0	0
20190409-saudi-arabia-fornoyd	0	0	0	0	0	0
20190409-solberg---haper-a-se	10	0	0	0	0	0
20190409-solskjar-effekten-st	3	0	0	0	0	0
20190409-stavanger-kommune-om	0	0	0	0	0	0
20190409-sterk-abortkritikk-f	0	0	0	0	0	0
20190409-studie-isbreer-smelt	0	0	0	0	0	0
20190409-sv-vil-ha-makspris-o	0	0	0	0	0	0
20190409-tallene-som-far-joha	0	0	0	0	0	0
20190409-tidligere-lo-leder-l	1	0	0	0	0	0
20190409-tidsskrift-forsvinne	0	0	0	0	0	0
20190409-tysk-is-kvinne-tilta	0	0	0	0	0	0
20190409-valerenga-tror-pa-me	0	0	0	0	0	0
20190410---det-er-rare-arsake	0	0	0	0	0	0
20190410---stortinget-ma-bevi	0	0	0	0	0	0
20190410-alle-norske-f-35-fly	2	0	0	0	0	0
20190410-ap-politiker-fikk-de	0	0	0	0	0	0
20190410-asgeir-kjorer-gods-m	3	0	0	0	0	0
20190410-bufdir-om-abortloven	6	0	3	0	0	0
20190410-drapssiktede-makavel	3	0	0	0	0	0
20190410-erna-solberg-haper-b	3	0	0	0	0	0
20190410-et-demokratisk-valg-	0	0	0	0	0	0
20190410-falt-av-guide-til-br	0	0	0	0	0	0
20190410-flere-episoder-med-h	0	0	0	0	0	0
20190410-folkeaksjonens-leder	2	0	0	0	0	0
20190410-forskere-har-tatt-de	0	0	0	0	0	0
20190410-hege-haukeland-liada	0	0	0	0	0	0
20190410-helsedirektoratet-en	0	0	0	0	0	0
20190410-israel-eksperter-om-	0	0	0	1	0	0
20190410-israelske-tv-stasjon	0	0	0	0	0	0
20190410-jonas-gahr-store-bot	0	0	0	0	0	0
20190410-kane-skadet-da-totte	0	0	0	0	0	0
20190410-kraftig-reaksjon-mot	3	0	0	0	0	0
20190410-kristian-seltun-blir	0	0	0	0	0	0
20190410-mange-spillere-vil-t	0	0	0	0	0	0
20190410-mobbere-pa-videregae	0	0	0	0	0	0
20190410-monica-maland-h-apne	2	0	0	0	0	0
20190410-moter-med-folk-og-gr	0	0	0	0	0	0
20190410-motes-av-trusler-og-	1	0	0	0	0	0
20190410-neville---fansen-kom	0	0	0	0	0	0
20190410-new-york-med-hasteti	0	0	0	0	0	0
20190410-norge-legger-fram-kl	11	0	0	0	0	0
20190410-norwegian-utsetter-a	0	0	0	0	0	0
20190410-ntl-om-nytt-regjerin	0	0	0	0	0	0
20190410-ny-regler-etter-enda	0	0	0	0	0	0
20190410-nytt-molde-mareritt-	0	0	0	0	0	0
20190410-omfattende-svikt-avd	0	0	0	0	0	0
20190410-overtar-arven-etter-	1	0	0	0	0	0
20190410-petter-solberg-ferdi	1	0	0	0	0	0
20190410-ren-svendsen-slutter	0	0	0	0	0	0
20190410-revisorforeningen-fo	0	0	0	0	0	0
20190410-riksantikvaren-vil-s	1	0	0	0	0	0
20190410-sa-bra-har-ikke-sent	1	0	0	0	0	0
20190410-sanner-lemper-pa-fra	0	0	0	0	0	0
20190410-strid-om-bannons-nor	2	0	0	0	0	0
20190410-tusk-foreslar-brexit	0	0	0	0	0	0
20190410-tv-2-klabo-bytter-la	0	0	0	0	0	0
20190410-valget-i-israel-star	0	0	0	0	0	0
20190410-valgthriller-i-israe	0	0	0	0	0	0
20190411---mitt-mal-er-a-gjor	0	0	0	0	0	0
20190411---trist-for-kultur-l	3	0	0	2	0	0
20190411---vil-kun-godta-et-s	0	0	0	0	0	0
20190411-assange-vil-bestride	0	0	0	0	0	0
20190411-avviser-all-motstand	1	0	0	0	0	0
20190411-bent-hoie---viktig-a	0	0	0	0	0	0
20190411-brexit-utsatt-til-31	0	0	0	0	0	0
20190411-giske-kortsiktig-gam	1	0	0	0	0	0
20190411-goran-og-kollegaene-	3	1	0	0	0	0
20190411-her-kuttes-co2	1	0	0	0	0	0
20190411-hoyre-om-gerhardsen-	0	0	0	0	0	0
20190411-julian-assange-arres	0	0	0	0	0	0
20190411-justisministeren-vur	0	0	0	0	0	0
20190411-kaster-nytt-lys-over	0	0	0	0	0	0
20190411-khalid-og-de-gode-hj	0	0	0	0	0	0
20190411-kunstnernes-kunstner	0	0	0	0	0	0
20190411-lil-nas-x-er-helt-pa	0	0	0	0	0	0
20190411-masseslagsmal-ved-t-	0	0	0	0	0	0
20190411-militarjunta-tar-mak	0	0	0	0	0	0
20190411-nent-group-kjoper-sk	4	0	0	0	0	0
20190411-nye-bilsalg-regler	0	0	0	0	0	0
20190411-om-forsvarsrenholder	0	0	0	0	0	0
20190411-person-lettere-skadd	0	0	0	0	0	0
20190411-politimesteren-i-fin	1	0	0	0	0	0
20190411-slik-ser-oslo-ut-ute	0	0	0	0	0	0
20190411-solskjar-ma-tro-pa-n	0	0	0	0	0	0
20190411-solvik-olsen-misbruk	4	0	0	0	0	0
20190411-sommeren-uten-menn-r	0	0	0	0	0	0
20190411-soulskatt-av-marvin-	0	0	0	0	0	0
20190411-stortingets-administ	0	0	0	0	0	0
20190411-sudans-president-gar	0	0	0	0	0	0
20190411-sylvi-listhaug-og-te	0	0	0	0	0	0
20190411-tauer-inn-tusenvis	0	0	0	0	0	0
20190411-tre-par-i-hjertet	1	0	0	0	0	0
20190411-trump-hevder-han-ikk	0	0	0	0	0	0
20190411-trump-kaller-russlan	0	0	0	0	0	0
20190411-tufte-gjor-comeback-	1	0	0	0	0	0
20190411-tvangsflyttes-etter-	0	0	0	0	0	0
20190411-usa-krever-julian-as	0	0	0	0	0	0
20190411-valerenga-skal-til-f	0	0	0	0	0	0
20190411-verkstedarbeiderne-i	0	0	0	0	0	0
20190411-zuccarello-mal-pa-fo	0	0	0	0	0	0
20190412---det-var-ikke-noe-v	0	0	0	0	0	0
20190412---som-fagperson-er-d	0	0	0	0	0	0
20190412-132-kommuner-vil-var	2	0	0	0	0	0
20190412-ambjornsen-gir-ut-ny	0	0	0	0	0	0
20190412-bad-og-bedring-pa-so	0	0	0	0	0	0
20190412-disse-velgergruppene	0	0	0	0	0	0
20190412-er-det-ok-a-ligge-me	0	0	0	0	0	0
20190412-frankrike-euro-samar	0	0	0	0	0	0
20190412-fritt-ords-pris-til-	0	0	0	0	0	0
20190412-frykter-innkjopsstop	0	0	0	0	0	0
20190412-han-lanserer-eget-br	0	0	0	1	0	0
20190412-her-er-den-nye-star-	0	0	0	0	0	0
20190412-hvert-femte-kjoretoy	1	0	0	0	0	0
20190412-i-fem-ar-har-ole-han	0	0	0	0	0	0
20190412-inn-i-minnefeltet	0	0	0	0	0	0
20190412-insektarter-kan-bli-	0	0	0	0	0	0
20190412-jondal-herjet-da-nor	8	0	0	0	0	0
20190412-klart-for-paskeutfar	6	0	0	0	0	0
20190412-na-gar-steve-bannon-	2	0	0	0	0	0
20190412-ny-forskning-aktivit	0	0	0	0	0	0
20190412-oystein-bache-en-vok	0	0	0	0	0	0
20190412-politiet---folk-ring	0	0	0	0	0	0
20190412-radmannen-sier-nei-t	0	0	0	0	0	0
20190412-reisetjeneste-dette-	0	0	0	0	0	0
20190412-russ-ranet-mann-ette	0	0	0	0	0	0
20190412-slik-far-forfatterne	1	0	0	0	0	0
20190412-sol-sol-og-sol-i-sor	9	0	0	0	0	0
20190412-solvik-olsen-misbruk	6	0	0	0	0	0
20190412-sterk-oslo-maling-fo	0	0	0	0	0	0
20190412-sveitser-domt-til-ti	0	0	0	0	0	0
20190412-t-banen-stenges-i-pa	0	0	0	0	0	0
20190412-tid-for-gjenfodelse	1	0	0	0	0	0
20190412-tre-svenske-politifo	0	0	0	0	0	0
20190412-usa-vil-ha-assange-u	0	0	0	0	0	0
20190412-washington-post-davi	0	0	0	0	0	0
20190413---jeg-er-bekymret-fo	0	0	0	0	0	0
20190413-da-unni-gikk-i-fjerd	3	0	0	0	0	0
20190413-det-hvite-hus-sperre	0	0	0	0	0	0
20190413-det-verste-en-mor-ka	0	0	0	0	0	0
20190413-dette-skjedde-natt-t	1	0	0	0	0	0
20190413-erlend-er-veiviser-i	3	0	0	0	0	0
20190413-hoppsjefen-fikk-onsk	4	0	0	0	0	0
20190413-jon-fosse-med-hard-k	1	0	0	0	0	0
20190413-kjemper-om-makt-og-v	0	0	0	0	0	0
20190413-lange-koer-for-vinyl	3	0	0	0	0	0
20190413-mjondalen-vant-malri	1	0	0	0	0	0
20190413-oppsal-reddet-poeng-	0	0	0	0	0	0
20190413-pasken-er-sen-men-de	2	0	0	0	0	0
20190413-regjeringen-har-hold	4	0	0	0	0	0
20190413-rodt-vil-ha-granskin	0	0	0	0	0	0
20190413-sier-nei-til-okonomi	0	0	0	0	0	0
20190413-valerenga-kan-odeleg	0	0	0	0	0	0
20190413-vare-folkevalgte-har	0	0	0	0	0	0
20190413-vg-trekker-opplysnin	0	0	0	0	0	0
20190414---vi-er-forberedt-pa	4	0	0	0	0	0
20190414-baltazar-sorger-for-	0	0	0	0	0	0
20190414-besett-av-ein-seriem	0	0	0	0	0	0
20190414-brannhelikoptre-og-m	2	0	0	0	0	0
20190414-casper-ruud-til-fina	0	0	0	0	0	0
20190414-det-blir-stadig-mer-	5	0	0	0	0	0
20190414-dette-skjedde-natt-t	0	0	0	0	0	0
20190414-donald-trump-angripe	0	0	0	0	0	0
20190414-en-gigant-i-svensk-f	0	0	0	0	0	0
20190414-enken-etter-slobodan	0	0	0	0	0	0
20190414-fredrikstad-mistet-l	0	0	0	0	0	0
20190414-helland-etter-nytt-r	0	0	0	0	0	0
20190414-karadzic-domt-for-fo	0	0	0	0	0	0
20190414-kritiserer-ny-norsk-	4	0	0	0	0	0
20190414-liv-ullmann---bibi-v	0	0	0	0	0	0
20190414-mann-drept-av-verden	0	0	0	0	0	0
20190414-nordiske-mediedager-	1	0	0	0	0	0
20190414-pave-frans-advarer-m	0	0	0	0	0	0
20190414-salahs-stjernetreff-	0	0	0	0	0	0
20190414-sterling-show-sikret	0	0	0	0	0	0
20190414-store-problemer-for-	0	0	0	0	0	0
20190414-viktor-hovland-med-b	0	0	0	0	0	0
20190414-voldsom-uro-pa-norre	0	0	0	0	0	0
20190415---fri-vilje-er-et-ka	0	0	0	0	0	0
20190415---ikke-a-ta-barna-av	0	0	0	0	0	0
20190415---pappa-var-min-helt	0	0	0	0	0	0
20190415---vi-skal-nok-leve-a	8	0	0	0	0	0
20190415-23-pagrepet-etter-ur	0	0	0	0	0	0
20190415-346-mennesker-har-mi	0	1	0	0	0	0
20190415-agatha-christie-mord	0	0	0	0	0	0
20190415-alt-er-klart-pa-turi	0	0	0	0	0	0
20190415-australsk-oldemor-dr	0	0	0	0	0	0
20190415-den-arabiske-varen-2	0	0	0	0	0	0
20190415-eirik-jensen-takket-	0	0	0	0	0	0
20190415-ejukes-kunstverk-til	0	0	0	0	0	0
20190415-evakuering-pa-svalba	1	0	0	0	0	0
20190415-finlands-statsminist	0	0	0	0	0	0
20190415-finsk-sdp-leder-klar	0	0	0	0	0	0
20190415-fn-funksjonshemmede-	7	0	3	0	0	0
20190415-game-of-thrones-stil	0	0	0	0	0	0
20190415-hjemme-best-for-vale	0	0	0	0	0	0
20190415-hoie-leger-kan-ta-pa	0	0	0	0	0	0
20190415-hovland-klatret-276-	0	0	0	0	0	0
20190415-ikke-mange-nok-vaksi	0	0	0	0	0	0
20190415-jihadister-drept-av-	0	0	0	0	0	0
20190415-kvinne-stukket-ned-p	0	0	0	0	0	0
20190415-listhaug---vi-ser-en	0	0	0	0	0	0
20190415-mann-skar-hodet-av-v	0	0	0	0	0	0
20190415-moss-og-rygge-krangl	0	0	0	0	0	0
20190415-norsk-hockeydommer-t	1	0	0	0	0	0
20190415-notre-dame-katedrale	0	0	0	0	0	0
20190415-omstridte-nye-intern	1	0	0	0	0	0
20190415-oslo-like-bra-som-ne	0	0	0	0	0	0
20190415-pedersen-dobbel-send	0	0	0	0	0	0
20190415-rode-kors-fem-sok-og	0	0	0	0	0	0
20190415-ruud-tapte-sin-histo	0	0	0	0	0	0
20190415-stor-skogbrannfare-i	3	0	0	0	0	0
20190415-strommetjenesten-hbo	1	0	0	0	0	0
20190415-t-banen-stengt-i-pas	0	0	0	0	0	0
20190415-tobakksfabrikanten-p	2	0	0	0	0	0
20190415-tre-ungdommer-siktet	0	0	0	0	0	0
20190415-verden-far-torsdag-s	0	0	0	0	0	0
20190416---gjenoppbygging-av-	0	0	0	0	0	0
20190416-140-har-meldt-seg-in	0	0	0	0	0	0
20190416-3-divisjon-valerenga	0	0	0	0	0	0
20190416-advokat---frode-berg	1	0	0	0	0	0
20190416-antivaksine-kampanje	0	0	0	0	0	0
20190416-ap-vil-fjerne-kontan	0	0	0	0	0	0
20190416-arbeidere-pa-oljepla	0	0	0	0	0	0
20190416-brannen-i-notre-dame	0	0	0	0	0	0
20190416-britene-frykter-notr	0	0	0	0	0	0
20190416-da-brannalarmen-i-no	0	0	0	0	0	0
20190416-elendig-maling-for-f	0	0	0	0	0	0
20190416-erna-solberg---hjert	0	0	0	0	0	0
20190416-etterretningsekspert	3	0	0	0	0	0
20190416-flere-kjendiser-vil-	0	0	0	0	0	0
20190416-frankrike-ekspert---	0	0	0	0	0	0
20190416-franske-myndigheter-	0	0	0	0	0	0
20190416-frisk-asker-vant-sit	1	0	0	0	0	0
20190416-frode-berg-kan-sende	1	0	0	0	0	0
20190416-frp-i-oslo-vil-oppre	0	0	0	0	0	0
20190416-hevdet-hun-samlet-in	0	0	0	0	0	0
20190416-ikke-mange-nok-vaksi	0	0	0	0	0	0
20190416-jesus-pa-jessheim	0	0	0	0	0	0
20190416-mills-har-kuttet-sal	1	0	0	0	0	0
20190416-notre-dame-herjet-av	0	0	0	0	0	0
20190416-notre-dame-med-store	0	0	0	0	0	0
20190416-nye-mobilregler-ette	0	0	0	0	0	0
20190416-politiet-avslo-nar-2	0	0	0	0	0	0
20190416-rikinger-gir-nesten-	0	0	0	0	0	0
20190416-satset-85000-dollar-	0	0	0	0	0	0
20190416-solskjar---det-gjor-	0	0	0	0	0	0
20190416-solskjar---verdilos-	0	0	0	0	0	0
20190416-stortinget-skal-puss	0	0	0	0	0	0
20190416-tidligere-miljovernm	2	0	0	0	0	0
20190416-ud---vi-vil-ha-frode	4	0	0	0	0	0
20190416-unesco-vil-stotte-gj	0	0	0	0	0	0
20190416-uvurderlige-kunstver	0	0	0	0	0	0
20190416-vil-bygge-en-rodgron	7	1	0	0	0	0
20190417---skammen-og-angsten	0	0	0	0	0	0
20190417-ajax-talentene-slo-u	0	0	0	0	0	0
20190417-alle-arstiders-paske	1	0	0	0	0	0
20190417-brannen-i-notre-dame	0	0	0	0	0	0
20190417-cardiff-med-viktig-s	0	0	0	0	0	0
20190417-casper-ruud-rett-inn	1	0	0	0	0	0
20190417-eksperter-om-united-	0	0	0	0	0	0
20190417-en-av-sju-nordmenn-t	0	0	0	0	0	0
20190417-far-6-millioner-i-ar	6	0	0	0	0	0
20190417-hva-er-the-gathering	3	0	1	0	0	0
20190417-kortversjonen-av-var	3	0	0	0	0	0
20190417-messi-senket-manches	0	0	0	0	0	0
20190417-notre-dames-biskop-s	0	0	0	0	0	0
20190417-oslo-kommune-betaler	0	0	0	0	0	0
20190417-paske---best-i-byn	0	0	0	0	0	0
20190417-politiet-ber-om-mer-	0	0	0	0	0	0
20190417-prinsesse-mrtha-loui	0	0	0	0	0	0
20190417-ringeren-i-notre-dam	0	0	0	0	0	0
20190417-solskjar-messi-var-d	0	0	0	0	0	0
20190417-store-skader-pa-verd	0	0	0	0	0	0
20190417-studie-noen-menn-er-	0	0	0	0	0	0
20190417-tottenham-sjefen---n	0	0	0	0	0	0
20190417-valerenga-avbrot-jun	1	0	0	0	0	0
20190417-vil-fengsle-dem	1	0	0	0	0	0
20190417-warholm-ma-forlenge-	0	0	0	0	0	0
20190418-barr-trumps-valgkamp	0	0	0	0	0	0
20190418-dette-skjedde-natt-t	0	0	0	0	0	0
20190418-donald-trump-vurdert	0	0	0	0	0	0
20190418-et-uforglemmelig-dra	0	0	0	0	0	0
20190418-frode-berg-kan-bli-s	1	0	0	0	0	0
20190418-joggejeger-domt-til-	0	0	0	0	0	0
20190418-mueller-rapporten-le	0	0	0	0	0	0
20190418-ostfold-invaderes-av	1	0	0	0	0	0
20190418-over-500-boter-etter	0	0	0	0	0	0
20190418-politiet-melder-om-m	0	0	0	0	0	0
20190418-ranveigs-hund-bitt-t	0	0	0	0	0	0
20190418-rekordmange-villsvin	4	0	0	0	0	0
20190418-snohetta-vurderer-a-	0	0	0	0	0	0
20190418-young-utsatt-for-ras	0	0	0	0	0	0
20190419---det-urineres-i-bus	0	0	0	0	0	0
20190419---jeg-ble-en-mor-ute	2	0	0	0	0	0
20190419---vi-ma-tale-at-nabo	0	0	0	0	0	0
20190419-19-aring-drept-pa-ta	0	0	0	0	0	0
20190419-den-drepte-29-aringe	0	0	0	0	0	0
20190419-denne-vif-scoringen-	0	0	0	0	0	0
20190419-drommer-du-om-a-bo-i	0	0	0	0	0	0
20190419-innholdsrike-helligd	6	0	0	0	0	0
20190419-langfredag-er-tradis	1	0	0	0	0	0
20190419-langfredag-med-peer-	0	0	0	0	0	0
20190419-paske-i-glasset	0	0	0	0	0	0
20190419-sostre-trygler-om-hj	0	0	0	0	0	0
20190419-test-deg-selv-med-10	0	0	0	0	0	0
20190419-tv-4-is-kriger-micha	0	0	0	0	0	0
20190420-20-ar-siden-massakre	0	0	0	0	1	0
20190420-annonsorer-svartelis	2	0	0	0	0	0
20190420-assange-bilde-hengt-	0	0	0	0	0	0
20190420-den-drepte-29-aringe	0	0	0	0	0	0
20190420-drommer-du-om-a-bo-i	0	0	0	0	0	0
20190420-flere-unge-chatter-m	0	0	0	0	0	0
20190420-gutta-som-herja-pa-o	0	0	0	0	0	0
20190420-jordskjelvet-i-finnm	2	0	0	0	0	0
20190420-rode-kors-roligste-p	0	0	0	0	0	0
20190420-skal-det-glippe-igje	0	0	0	0	0	0
20190420-tenaringer-pagrepet-	0	0	0	0	0	0
20190420-test-deg-selv-med-10	0	0	0	0	0	0
20190420-to-alvorlig-skadd-da	1	0	0	0	0	0
20190420-ukraina---andre-omga	0	0	0	0	0	0
20190421-barth-eide-om-regjer	11	0	0	0	0	0
20190421-gir-foreldre-med-bar	2	0	0	0	0	0
20190421-guardiola---i-dag-ku	0	0	0	0	0	0
20190421-jobber-med-a-fa-over	0	0	0	0	0	0
20190421-juventus-snudde-kamp	0	0	0	0	0	0
20190421-liverpool-serieleder	0	0	0	0	0	0
20190421-lokal-brusprodusent-	0	0	0	0	0	0
20190421-mister-trolig-manche	0	0	0	0	0	0
20190421-nasjonalt-portforbud	1	0	0	0	0	0
20190421-paskesmell-for-arsen	0	0	0	0	0	0
20190421-scoret-trippel-da-ne	0	0	0	0	0	0
20190421-sju-pagrepet-etter-s	0	0	0	0	0	0
20190421-solskjar-sa-unnskyld	0	0	0	0	0	0
20190421-tenaringer-pagrepet-	0	0	0	0	0	0
20190421-troen-pa-en-flat-jor	1	4	0	0	1	0
20190421-vegvesenet-om-pasket	0	0	0	0	0	0
20190421-verge-tiltalt-for-a-	0	0	0	0	0	0
20190421-zuccarello-og-stars-	0	0	0	0	0	0
20190422---neste-gang-ma-jeg-	0	0	0	0	0	0
20190422-assange-bildet-i-ber	0	0	0	0	0	0
20190422-attetimersdagen-feir	1	0	0	0	0	0
20190422-dette-mener-kulturfl	4	0	0	0	0	0
20190422-fullt-kaos-i-sas-tra	4	0	0	0	0	0
20190422-ghulam-42-var-berykt	0	0	0	0	0	0
20190422-klipper-og-limer-i-i	0	0	0	0	0	0
20190422-kulturmeldingen-snar	3	0	0	0	0	0
20190422-motstanderne-loper-m	0	0	0	0	0	0
20190422-nesten-n-milliard-i-	0	0	0	0	0	0
20190422-nybo-frarader-studen	0	0	0	0	0	0
20190422-pasketrafikken-vegtr	0	0	0	0	0	0
20190422-pubkjede-tatt-for-ul	0	0	0	0	0	0
20190422-sri-lanka---islamist	0	0	0	0	0	0
20190422-stromsgodset-forverr	0	0	0	0	0	0
20190422-terrorangrepene-pa-s	0	0	0	0	0	0
20190422-thorbjorn-jagland-va	2	0	0	0	0	0
20190422-trump-saksoker-komit	0	0	0	0	0	0
20190422-ud-ingen-tegn-til-at	1	0	0	0	0	0
20190422-zelenskyj-far-73-pro	0	0	0	0	0	0
20190423---jeg-mener-de-nye-l	0	0	0	0	0	0
20190423---skjonner-jo-at-han	0	0	0	0	0	0
20190423-brann-og-valerenga-n	0	0	0	0	0	0
20190423-bt-kampflyregningen-	1	0	0	0	0	0
20190423-chelsea-komet-rok-ak	0	0	0	0	0	0
20190423-den-drepte-29-aringe	0	0	0	0	0	0
20190423-dette-er-verst-med-a	0	0	0	0	0	0
20190423-fansen-gir-styret-og	0	0	0	0	0	0
20190423-flere-hundre-barn-bo	4	0	0	0	0	0
20190423-frp-amundsen-svart-u	7	0	0	0	0	0
20190423-innstilt-som-ny-dire	0	0	0	0	0	0
20190423-is-hevder-a-sta-bak-	0	0	0	0	0	0
20190423-karlsen-utsatt-for-g	0	0	0	0	0	0
20190423-kjelsas-med-drommest	0	0	0	0	0	0
20190423-krfu-krever-gratis-p	1	0	0	0	0	0
20190423-kvinne-pagrepet-ette	0	0	0	0	0	0
20190423-lo-tillitsvalgte-er-	0	1	0	0	0	0
20190423-mistenker-ikke-noe-k	0	0	0	0	0	0
20190423-mistet-kona-fikk-lun	0	0	0	0	0	0
20190423-nytt-tap-for-leeds-i	0	0	0	0	0	0
20190423-ogsa-chelsea-avga-po	0	0	0	0	0	0
20190423-pensjonskrav-kan-ska	0	0	0	0	0	0
20190423-politiet-haper-a-avk	0	0	0	0	0	0
20190423-pollenet-er-her-pros	0	0	0	0	0	0
20190423-regjeringen-vil-hent	5	0	0	0	0	0
20190423-resett---vi-er-blokk	1	0	0	0	0	0
20190423-sabler-ned-det-norsk	12	0	1	1	0	0
20190423-skal-pusse-opp-det-p	0	0	0	0	0	0
20190423-skogbrann-ute-av-kon	0	0	0	0	0	0
20190423-slar-ring-om-julian-	0	0	0	0	0	0
20190423-sorgedag-unntakstils	0	0	0	0	0	0
20190423-spionen-som-kom-inn-	0	0	0	0	0	0
20190423-sri-lanka---kirkeang	0	0	0	0	0	0
20190423-studie-viser-skremme	0	0	0	0	0	0
20190423-tenaringer-pagrepet-	0	0	0	0	0	0
20190423-to-kvinner-i-sikkerh	1	0	0	0	0	0
20190423-zuccarello-og-dallas	0	0	0	0	0	0
20190424---dere-ma-skjerpe-de	1	0	0	0	0	0
20190424---det-er-jo-bare-cen	0	0	0	0	0	0
20190424---det-er-store-tomte	0	0	0	0	0	0
20190424---klesindustrien-sta	0	0	0	0	0	0
20190424---netanyahu-er-en-ka	0	0	0	0	0	0
20190424-alle-evakuerte-i-sok	0	0	0	0	0	0
20190424-angripere-kobles-til	0	0	0	0	0	0
20190424-arild-ble-evakuert-i	0	0	0	0	0	0
20190424-avengers-endgame-fin	0	0	0	0	0	0
20190424-beboerne-i-sokndal-p	0	0	0	0	0	0
20190424-brann-i-vestfold-und	0	0	0	0	0	0
20190424-brannen-i-sokndal---	0	0	0	0	0	0
20190424-chillout-apner-butik	1	0	0	0	0	0
20190424-ekspert-om-dallas-og	0	0	0	0	0	0
20190424-eriksen-berget-totte	0	0	0	0	0	0
20190424-fagmiljoet-fosterred	9	0	0	0	0	0
20190424-frykter-sokndal-bran	1	0	0	0	0	0
20190424-guardiola-med-united	0	0	0	0	0	0
20190424-heiberg-feiret-livet	0	0	0	0	0	0
20190424-henla-anmeldelse-mot	0	0	0	0	0	0
20190424-inga-marte-thorkilds	0	0	0	0	0	0
20190424-ingen-ende-pa-marvel	0	0	0	0	0	0
20190424-jens-og-solveig-kan-	0	0	0	0	0	0
20190424-kulturtopp-i-oslo-ti	0	0	0	0	0	0
20190424-mann-og-kvinne-funne	0	0	0	0	0	0
20190424-minister-60-pagrepet	0	0	0	0	0	0
20190424-mitter-gir-seg-som-s	3	0	0	0	0	0
20190424-na-tjener-alle-i-lo-	0	0	0	0	0	0
20190424-nekter-straffskyld-e	0	0	0	0	0	0
20190424-new-zealand-har-inge	0	0	0	0	0	0
20190424-norges-ninjakommando	1	0	0	0	0	0
20190424-odd-ubeseiret-stoppe	0	0	0	0	0	0
20190424-politiet-vurderer-fo	0	0	0	0	0	0
20190424-rangers-legende-om-a	0	0	0	0	0	0
20190424-scoret-det-raskeste-	0	0	0	0	0	0
20190424-skogbrann-sprer-seg-	0	0	0	0	0	0
20190424-skogbrann-ute-av-kon	0	0	0	0	0	0
20190424-skogbrannen-i-lyngda	0	0	0	0	0	0
20190424-sokndal-6000-mal-bre	1	0	0	0	0	0
20190424-sokndal-ordforeren--	0	0	0	0	0	0
20190424-solberg-vi-er-uten-m	8	0	0	0	0	0
20190424-solskjar-lever-farli	0	0	0	0	0	0
20190424-soreide-ud-kjent-med	4	0	0	0	0	0
20190424-tilsyn-vil-se-pa-tim	0	0	0	0	0	0
20190424-trump-truer-mexico-m	0	0	0	0	0	0
20190424-tysk-vindkraftutbygg	0	0	0	0	0	0
20190424-uenighet-i-regjering	6	0	0	0	0	0
20190424-vif-henter-inn-ny-ke	0	0	0	0	0	0
20190424-who-gir-livsstilsrad	0	0	0	0	0	0
20190425---darlig-gjort-a-kut	0	0	0	0	0	0
20190425-44-personer-stroket-	0	0	0	0	0	0
20190425-arets-lag-i-premier-	0	0	0	0	0	0
20190425-bankene-varsler-kraf	3	0	0	0	0	0
20190425-biden-gjor-et-nytt-f	0	0	0	0	0	0
20190425-butikksjef-frykter-s	0	0	0	0	0	0
20190425-bytter-fotballkrets-	0	0	0	0	0	0
20190425-den-ufrivillige-diva	0	0	0	0	0	0
20190425-dette-er-1-mai-taler	2	0	0	0	0	0
20190425-farre-vil-bli-larer-	0	0	0	0	0	0
20190425-giske-star-ved-at-je	0	0	0	0	0	0
20190425-han-blir-i-praksis-n	3	0	0	0	0	0
20190425-herfra-til-evigheten	0	0	0	0	0	0
20190425-hun-takker-av-etter-	1	0	0	0	0	0
20190425-intensiverer-jakten-	0	0	0	0	0	0
20190425-jemens-modre-og-barn	0	0	0	0	0	0
20190425-julian-assange-har-u	0	0	0	0	0	0
20190425-mann-i-70-arene-rane	0	0	0	0	0	0
20190425-mot-kunstnerne-pa-jo	0	0	0	0	0	0
20190425-narmer-seg-pappa	0	0	0	0	0	0
20190425-norges-siste-atomrea	5	0	0	0	0	0
20190425-norsk-james-bond-fil	2	0	0	0	0	0
20190425-norwegian-gar-pa-mil	0	0	0	0	0	0
20190425-nrk-tar-ikke-selvkri	0	0	0	0	0	0
20190425-ny-prisrekord-for-be	2	0	0	0	0	0
20190425-ny-smell-for-arsenal	0	0	0	0	0	0
20190425-oslo-frp-vil-bruke-1	0	0	0	0	0	0
20190425-politiet-fire-gjengl	0	0	0	0	0	0
20190425-putin-og-kim-fornoyd	0	0	0	0	0	0
20190425-resett-publiserte-pl	3	0	0	0	0	0
20190425-rockheim-avslorer-na	1	0	0	0	0	0
20190425-rugende-svane-funnet	0	0	0	0	0	0
20190425-sas-kansellerer-flyg	2	0	0	0	0	0
20190425-solskjar-etter-tapet	0	0	0	0	0	0
20190425-tidligere-rodt-topp-	0	0	0	0	0	0
20190425-ting-som-taler-tiden	4	1	0	0	0	0
20190425-toro-tilbakekaller-s	4	0	0	0	0	0
20190425-trond-giske-vil-ha-d	0	0	0	0	0	0
20190425-valhammer-blir-ny-by	0	0	0	0	0	0
20190425-varslersak-gar-til-s	0	0	0	0	0	0
20190426-britene-gjor-seg-kla	0	0	0	0	0	0
20190426-dagmamma-domt-til-fi	0	0	0	0	0	0
20190426-flyskam-stanser-flyr	3	0	0	0	0	0
20190426-frp-politiker-droppe	0	0	0	0	0	0
