Index	norge	modell	likestilling	paradoks	myte	voldta
20190129-skuffet-kristofferse	1	0	0	0	0	0
20190129-solskjar-tror-pa-uni	0	0	0	0	0	0
20190129-solskjars-seiersrekk	0	0	0	0	0	0
20190129-start-nekter-a-trene	0	0	0	0	0	0
20190129-stor-oversikt-med-vi	0	0	0	0	0	0
20190129-stordalen-krever-at-	0	1	0	0	0	0
20190129-svenskene-vurderer-m	1	5	0	0	0	0
20190129-tennisstjernen-har-f	0	0	0	0	0	0
20190129-theresa-may-fikk-en-	0	0	0	0	0	0
20190129-ti-grunner-til-at-de	0	1	0	0	1	0
20190129-tidligere-fotballdom	4	0	0	0	0	0
20190129-til-profilen-valgte-	0	0	0	0	0	0
20190129-tre-menn-tiltalt-for	0	0	0	0	0	0
20190129-truet-politimann-og-	0	0	0	0	0	0
20190129-trump-taler-om-riket	0	0	0	0	0	0
20190129-trym-18-i-drama-pa-a	6	0	0	0	0	0
20190129-usa-innforer-sanksjo	0	0	0	0	0	0
20190129-vedtak-om-avlivning-	0	0	0	0	0	0
20190129-veltet-carlsens-tidl	0	0	0	0	0	0
20190129-vi-bor-friskt-debatt	0	0	0	0	0	0
20190129-whitaker---muellers-	0	0	0	0	0	0
20190130---havard-nordtveit-p	0	0	0	0	0	0
20190130-aldri-tidligere-har-	0	0	0	0	0	0
20190130-alle-gutter-gamer-hv	0	0	0	0	0	0
20190130-arctic-viser-mannens	0	0	0	0	0	0
20190130-bare-nesten-for-halv	0	0	0	0	0	0
20190130-christine-koht-kreft	1	0	0	0	0	0
20190130-dagsrevyen-satser-pa	1	0	0	0	0	0
20190130-den-ene-molde-spille	0	0	0	0	0	0
20190130-den-islandske-landsl	1	0	0	0	0	0
20190130-den-syriske-byen-har	0	0	0	0	0	0
20190130-denne-spissen-er-pa-	1	0	0	0	0	0
20190130-derfor-blir-noen-eks	2	0	0	0	1	0
20190130-det-finnes-ikke-svak	1	0	0	0	0	0
20190130-disse-tromso-loperne	1	0	0	0	0	0
20190130-dommeren-stoppet-kam	0	0	0	0	0	0
20190130-droppet-a-landslagsd	0	0	0	0	0	0
20190130-e6-mot-oslo-er-apnet	0	0	0	0	0	0
20190130-ekstremkulde-treffer	0	0	0	0	0	0
20190130-elevorganisasjonen-a	0	0	0	0	0	0
20190130-en-ny-kulturdestinas	0	0	0	0	0	0
20190130-en-thailandsk-popska	0	0	0	0	0	0
20190130-er-folk-blitt-mer-ha	0	0	0	0	0	0
20190130-ettaringen-som-dode-	0	0	0	0	0	0
20190130-fn---trolig-nye-vest	0	0	0	0	0	0
20190130-forsvaret-av-el-chap	0	0	0	0	0	0
20190130-fotballen-fortviler-	0	0	0	0	0	0
20190130-fyllingenbergen-tapt	0	0	0	0	0	0
20190130-gambler-valnes-bort-	3	0	0	0	0	0
20190130-gener-kan-pavirke-om	0	0	0	0	0	0
20190130-han-blir-starts-nye-	0	0	0	0	0	0
20190130-hanne-14-provde-ni-i	0	0	0	0	0	0
20190130-heidi-hansen-ble-sjo	0	0	0	0	0	0
20190130-helleland-vraket-som	0	0	1	0	0	0
20190130-hoie-ut-mot-store-i-	0	0	0	0	0	0
20190130-huawei-toppens-utlev	0	0	0	0	0	0
20190130-hvilken-elbil-skal-d	0	0	0	0	0	0
20190130-innvandrere-mottok-g	5	0	0	0	0	0
20190130-jeg-opplevde-det-bes	0	0	0	0	0	0
20190130-jobbet-skjult-amazon	4	0	0	0	0	0
20190130-joshua-king-scoret-t	0	0	0	0	0	0
20190130-kampen-mot-skam-og-a	3	0	0	0	0	0
20190130-klabo-star-over-favo	0	0	0	0	0	0
20190130-kleskjede-med-51-but	0	0	0	0	0	0
20190130-kommentatorlegenden-	0	0	0	0	0	0
20190130-kort-sagt-torsdag-31	0	0	0	0	0	0
20190130-kunstig-intelligens-	0	0	0	0	0	0
20190130-kvinne-tatt-med-fler	0	0	0	0	0	0
20190130-liverpool-rotet-bort	0	0	0	0	0	0
20190130-maduro-apner-for-val	3	0	0	0	0	0
20190130-manageren-tar-liverp	0	0	0	0	0	0
20190130-mann-truffet-av-skud	0	0	0	0	0	0
20190130-may-i-gang-med-eu-sa	0	0	0	0	0	0
20190130-meningsmaling-hoyre-	0	0	0	0	0	0
20190130-mens-vi-venter-pa-fo	0	0	0	0	0	0
20190130-mowinckel-ser-to-mul	0	0	0	0	0	0
20190130-na-er-norge-mestvinn	12	0	0	0	0	0
20190130-na-har-solskjars-kri	0	0	0	0	0	0
20190130-nasdaq-melder-seg-pa	0	1	0	0	0	0
20190130-njastad-trakk-seg-fr	0	0	0	0	0	0
20190130-norsk-stortalent-lei	1	0	0	0	0	0
20190130-nye-ulver-funnet-pa-	1	0	0	0	0	0
20190130-oljealderen-kan-ga-m	8	0	0	0	0	0
20190130-pa-fjerde-forsok-ska	0	0	0	0	0	0
20190130-paris-saint-germains	0	0	0	0	0	0
20190130-passeringstidenes-st	2	0	0	0	0	0
20190130-pink-floyd-gilmour-s	0	1	0	0	0	0
20190130-polsk-suppe-litterat	1	0	0	0	0	0
20190130-provde-a-avlive-elg-	0	0	0	0	0	0
20190130-regjeringen-vet-ikke	2	0	0	0	0	0
20190130-restauranter-med-pei	0	0	0	0	0	0
20190130-rokke-tarnet-vil-tra	0	1	0	0	0	0
20190130-russisk-medietilsyn-	0	0	0	0	0	0
20190130-russland-nord-korea-	0	0	0	0	0	0
20190130-serieprat-er-the-sop	0	0	0	0	0	0
20190130-sist-ble-det-rabalde	0	0	0	0	0	0
20190130-siste-ord-rokketarne	0	0	0	0	0	0
20190130-siv-jensen-bombarder	0	0	0	0	0	0
20190130-skal-ha-funnet-reste	0	0	0	0	0	0
20190130-skyhoy-pris-for-nors	10	0	0	0	0	0
20190130-slik-er-rojas-avtale	0	0	0	0	0	0
20190130-solskjar-mener-spill	0	0	0	0	0	0
20190130-spionsaken-mot-frode	0	0	0	0	0	0
20190130-sportsjefen-om-vm-ut	8	0	0	0	0	0
20190130-startet-79-seriekamp	0	0	0	0	0	0
20190130-stor-vedmangel-mange	2	0	0	0	0	0
20190130-svenskene-avblaser-s	1	7	0	0	0	0
20190130-svenskene-haper-isra	2	0	0	0	0	0
20190130-syke-tilstander-i-in	1	0	0	0	0	0
20190130-sykehussamling-pa-ga	4	0	0	0	0	0
20190130-teateranmeldelse-hvi	0	0	0	0	0	0
20190130-telenor-resultatet-d	0	0	0	0	0	0
20190130-tertnes-vant-toppkam	0	0	0	0	0	0
20190130-to-drept-i-angrep-mo	0	0	0	0	0	0
20190130-tre-brodre-ulvestad-	0	0	0	0	0	0
20190130-tunge-nyheter-foran-	0	0	0	0	0	0
20190130-valnes-satser-pa-kra	0	0	0	0	0	0
20190130-vice-er-en-dystopisk	0	0	0	0	0	0
20190130-viking-slipper-bot-d	0	0	0	0	0	0
20190130-virkelighetsdebatten	0	0	0	0	0	0
20190130-zuccarello-kobles-ti	0	0	0	0	0	0
20190131-10-tips-for-helgen-3	1	0	0	0	0	0
20190131-1800-farre-ansatte-i	4	0	0	0	0	0
20190131-aafk-har-lagt-inn-bu	0	0	0	0	0	0
20190131-aftenpodden-njastad-	0	0	0	0	0	0
20190131-aftenposten-mener-ne	1	1	0	0	0	0
20190131-ap-utvalg-vil-ha-gra	0	0	0	0	0	0
20190131-brann-og-start-legge	0	0	0	0	0	0
20190131-brann-talentets-toff	0	0	0	0	0	0
20190131-christine-koht-trist	0	0	0	0	0	0
20190131-dansk-greve-27-omkom	0	0	0	0	0	0
20190131-dette-er-norges-mest	3	0	0	0	0	0
20190131-dette-er-striden-om-	0	0	0	0	0	0
20190131-disney-krasjer-forti	0	0	0	0	0	0
20190131-emil-iversen-vant-nm	3	0	0	0	0	0
20190131-en-person-omkom-i-bo	0	0	0	0	0	0
20190131-fire-sykehus-skal-sa	0	0	0	0	0	0
20190131-flere-dode-i-sprengk	0	0	0	0	0	0
20190131-flertall-vil-ha-alde	0	0	0	0	0	0
20190131-forst-grat-hun-sa-st	0	0	0	0	0	0
20190131-frode-thuen-han-skju	0	0	0	0	0	0
20190131-green-book-er-feelgo	0	0	0	0	0	0
20190131-helse-sor-ost-vedtar	0	0	0	0	0	0
20190131-her-kaster-forsvarss	1	0	0	0	0	0
20190131-i-over-tre-ar-var-fa	0	0	0	0	0	0
20190131-ingen-klubber-ville-	0	0	0	0	0	0
20190131-iversen-etter-nm-gul	0	0	0	0	0	0
20190131-johaug-tok-et-overle	0	0	0	0	0	0
20190131-kan-donald-trump-ska	1	0	0	0	0	0
20190131-krf-og-sex--kjempego	0	0	0	0	0	0
20190131-lagerbck-samler-nors	3	0	0	0	0	0
20190131-madrugada-fikk-bandn	0	0	0	0	0	0
20190131-martin-20-drommer-om	0	0	0	0	0	0
20190131-mexicos-president-av	0	0	0	0	0	0
20190131-molde-beskyldes-for-	1	0	0	0	0	0
20190131-molde-gutt-har-signe	1	0	0	0	0	0
20190131-muslimer-krever-at-n	0	0	0	0	0	0
20190131-nesten-alle-vil-hand	4	0	0	0	0	0
20190131-norge-er-ingen-matna	9	0	0	0	0	0
20190131-norges-storste-unive	4	0	0	0	0	0
20190131-oslo-luften-er-blitt	0	0	0	0	0	0
20190131-politiet-har-gjennom	0	0	0	0	0	0
20190131-politiet-jakter-pa-g	0	0	0	0	0	0
20190131-politiet-om-keshvari	0	0	0	0	0	0
20190131-priskrig-pa-bensin--	1	0	0	0	0	0
20190131-redd-barna-ett-av-ti	0	0	0	0	0	0
20190131-rekordoverskudd-for-	0	0	0	0	0	0
20190131-ropstad-klar-favorit	0	0	0	0	0	0
20190131-rothe-har-gitt-opp-h	1	0	0	0	0	0
20190131-russisk-fly-fyrte-op	0	0	0	0	0	0
20190131-russisk-parlamentsme	0	0	0	0	0	0
20190131-sindre-eid-ferdig-so	0	0	0	0	0	0
20190131-snokaos-og-vanskelig	2	0	0	0	0	0
20190131-soltvedt-om-branns-n	0	0	0	0	0	0
20190131-sorloth-mal-hjalp-ge	0	0	0	0	0	0
20190131-startet-kun-fire-kam	0	0	0	0	0	0
20190131-statens-helsesjefer-	0	0	0	0	0	0
20190131-styremote-i-helse-so	0	0	0	0	0	0
20190131-sultestreikende-asyl	0	0	0	0	0	0
20190131-svendsen-med-god-nm-	0	0	0	0	0	0
20190131-sverige---kulturpoli	0	0	0	0	0	0
20190131-systemet-for-a-varsl	3	0	0	0	0	0
20190131-tesla-skuffer-tross-	0	0	0	0	0	0
20190131-tidligere-rbk-spille	0	0	0	0	0	0
20190131-til-jobber-pa-spreng	0	0	0	0	0	0
20190131-tolv-tegn-pa-at-boli	0	0	0	0	0	0
20190131-united-stjerne-forle	0	0	0	0	0	0
20190131-valnes-sluknet-halvv	0	0	0	0	0	0
20190131-vanlig-carlsberg-ol-	0	0	0	0	0	0
20190131-venezuela-eu-anerkje	0	0	0	0	0	0
20190131-venezuelas-opposisjo	0	0	0	0	0	0
20190131-vepsen-som-reddet-sk	1	0	0	0	0	0
20190131-verge-stjal-200000-f	0	0	0	0	0	0
20190131-vi-folger-dramatikke	0	0	0	0	0	0
20190131-vil-tvinge-radiokana	2	0	0	0	0	0
20190201---astrid-er-en-av-de	0	0	0	0	0	0
20190201-aafk-debutant-etter-	0	0	0	0	0	0
20190201-aafk-slet-lenge-mot-	0	0	0	0	0	0
20190201-aftenposten-mener-tr	1	0	0	0	0	0
20190201-akvarium-pa-fornebu-	0	0	0	0	0	0
20190201-ap-og-stromkrisen---	3	0	0	0	0	0
20190201-askerrevyen-2019-ski	0	0	0	0	0	0
20190201-august-18-far-sjanse	0	0	0	0	0	0
20190201-bil-kjorte-inn-i-hus	0	0	0	0	0	0
20190201-bruker-15000-kroner-	0	0	0	0	0	0
20190201-da-barnet-var-fodt-f	0	0	0	0	0	0
20190201-de-er-norges-viktigs	1	0	0	0	0	0
20190201-de-kurdiske-kvinnene	0	0	0	0	0	0
20190201-derfor-nedprioritere	0	0	0	0	0	0
20190201-dette-er-den-nye-fol	0	0	0	0	0	0
20190201-disse-tre-kan-skape-	1	0	0	0	0	0
20190201-elendige-forhold-ode	0	0	0	0	0	0
20190201-en-mastodont-har-gje	0	0	0	0	0	0
20190201-faren-er-landslagstr	1	0	0	0	0	0
20190201-fastkjorte-vogntog-s	0	0	0	0	0	0
20190201-fikk-vanskelig-start	0	0	0	0	0	0
20190201-flere-russiske-friid	0	0	0	0	0	0
20190201-har-energidrikker-ne	1	0	0	0	0	0
20190201-her-er-bjarne-bernts	0	0	0	0	0	0
20190201-her-far-lillebror-go	0	0	0	0	0	0
20190201-her-sprenges-torpedo	0	0	0	0	0	0
20190201-hevder-a-ha-revolusj	0	0	0	0	0	0
20190201-horneland-etter-rbk-	0	0	0	0	0	0
20190201-hva-var-det-egentlig	2	0	0	0	0	0
20190201-hvorfor-er-jeg-sa-st	0	0	0	0	0	0
20190201-januarsalget-er-avsl	0	0	0	0	0	0
20190201-kan-bli-navneforvirr	1	0	0	0	0	0
20190201-king-kan-bli-maneden	0	0	0	0	0	0
20190201-kjell-ingolf-ropstad	0	0	0	0	0	0
20190201-kort-sagt-lordag-2-f	4	0	0	0	0	0
20190201-lokal-skiloper-etter	3	0	0	0	0	0
20190201-matskolen-nordafrika	0	0	0	0	0	0
20190201-nok-et-slag-i-trynet	0	0	0	0	0	0
20190201-opererte-frisk-pasie	0	0	0	0	0	0
20190201-oppdatert-beredskaps	0	0	0	0	0	0
20190201-overgangsbombe-i-lan	0	0	0	0	0	0
20190201-pedersen-utklasset-k	0	0	0	0	0	0
20190201-pst-reagerer-pa-at-f	0	0	0	0	0	0
20190201-raymond-johansen---u	0	0	0	0	0	0
20190201-runde-25-disse-spill	0	0	0	0	0	0
20190201-sandnes-ulf-slet-med	0	0	0	0	0	0
20190201-seks-vogntog-sperrer	1	0	0	0	0	0
20190201-slutter-som-northugs	1	0	0	0	0	0
20190201-sola-fikk-bank-av-vi	0	0	0	0	0	0
20190201-solskjar-nominert-ti	0	0	0	0	0	0
20190201-tuil-trente-for-fors	0	0	0	0	0	0
20190201-valerenga-sjefen-men	0	0	0	0	0	0
20190201-vi-ma-snakke-om-alko	6	0	0	0	0	0
20190201-vi-sjekket-hvor-skit	0	0	0	0	0	0
20190201-vi-viste-viking-mot-	0	0	0	0	0	0
20190201-viking-sprudlet-scor	0	0	0	0	0	0
20190201-viktige-landslagsspi	3	0	0	0	0	0
20190201-vonn-gjor-som-lund-s	0	0	0	0	0	0
20190202-abort-ble-diskutert-	0	0	0	0	0	0
20190202-abort-blir-hovedparo	0	0	0	0	0	0
20190202-anmeldelse-av-livet-	0	0	0	0	0	0
20190202-avis-gruveselskap-i-	0	0	0	0	0	0
20190202-bokanmeldelse-helle-	0	0	0	0	0	0
20190202-branns-nye-spiss-var	0	0	0	0	0	0
20190202-broytebil-frontkolli	0	0	0	0	0	0
20190202-bryne-kan-ha-funnet-	0	0	0	0	0	0
20190202-chelseas-nye-stjerne	0	0	0	0	0	0
20190202-da-synet-til-sauda-g	0	0	0	0	0	0
20190202-de-siste-asylbarna-f	0	1	0	0	0	0
20190202-de-skuffer-frem-eldr	0	0	0	0	0	0
20190202-direkte-forfang-med-	0	0	0	0	0	0
20190202-dortmund-drar-fra-et	0	0	0	0	0	0
20190202-du-trenger-ikke-a-sl	0	0	0	0	0	0
20190202-egypt-har-funnet-gra	0	0	0	0	0	0
20190202-eila-10-om-kongemote	0	0	0	0	0	0
20190202-elden-i-anken-til-ho	1	0	0	0	0	0
20190202-enda-en-polsekiosk-v	0	0	0	0	0	0
20190202-filmen-satte-notting	1	0	0	0	0	0
20190202-folelsesladet-marker	0	0	0	0	0	0
20190202-forfang-hoppet-lengs	0	0	0	0	0	0
20190202-forfang-narmer-seg--	0	0	0	0	0	0
20190202-forst-tok-iversen-nm	0	0	0	0	0	0
20190202-forste-vm-uttak-er-g	1	0	0	0	0	0
20190202-frps-bompengeseier-k	0	0	0	0	0	0
20190202-han-spiller-presiden	0	0	0	1	1	0
20190202-helene-uri-venstreha	0	0	0	0	0	0
20190202-her-slar-tonseth-kon	1	0	0	0	0	0
20190202-hun-fremstar-som-bun	2	0	0	0	0	0
20190202-innvandrere-pa-sosia	2	0	0	0	0	0
20190202-johaug-mimret-tilbak	0	0	0	0	0	0
20190202-kort-sagt-sondag-3-f	4	1	0	0	0	0
20190202-kraftig-snovar-avlys	0	0	0	0	0	0
20190202-kvinne-siktet-for-dr	0	0	0	0	0	0
20190202-kvinnen-som-ble-pagr	2	0	0	0	0	0
20190202-lordag-fikk-rothe-nm	1	0	0	0	0	0
20190202-lorentzen-bak-fjorar	0	0	0	0	0	0
20190202-lorentzens-darligste	0	0	0	0	0	0
20190202-lundby-i-storform-to	2	0	0	0	0	0
20190202-lynkurs-i-horneland-	0	0	0	0	0	0
20190202-mann-pagrepet-for-a-	0	0	0	0	0	0
20190202-messi-dobbel-var-ikk	0	0	0	0	0	0
20190202-midtstopper-far-kont	0	0	0	0	0	0
20190202-molde-henter-forsvar	0	0	0	0	0	0
20190202-nord-makedonia-pa-ve	0	0	0	0	0	0
20190202-nye-oljetanker-i-opp	3	0	0	0	0	0
20190202-odegaard-ble-fratatt	0	0	0	0	0	0
20190202-plasttraden-ble-en-d	0	0	0	0	0	0
20190202-politiet-fant-krafti	0	0	0	0	0	0
20190202-politiet-lette-etter	0	0	0	0	0	0
20190202-privatfly-redder-sta	0	0	0	0	0	0
20190202-putin-suspenderer-og	0	0	0	0	0	0
20190202-rbk-klippen-ute-pa-u	0	0	0	0	0	0
20190202-riiber-stilte-i-renn	0	0	0	0	0	0
20190202-robert-steen---livsk	0	0	0	0	0	0
20190202-se-bildeserie-fra-ti	0	0	0	0	0	0
20190202-selnas-upopular-hos-	0	0	0	0	0	0
20190202-signalfeil-i-asker-f	0	0	0	0	0	0
20190202-sivert-wiig-ble-ikke	1	0	0	0	0	0
20190202-slaget-var-ille-orde	0	0	0	0	0	0
20190202-solskjar-fikk-klar-b	0	0	0	0	0	0
20190202-solskjars-arbeidsmet	0	0	0	0	0	0
20190202-som-sjofartsnasjon-h	0	0	0	0	0	0
20190202-tette-familieband-bl	0	0	0	0	0	0
20190202-tettey-og-norwich-va	0	0	0	0	0	0
20190202-tidligere-luftforsva	2	0	0	0	0	0
20190202-til-borsen-ingebrigt	0	0	0	0	0	0
20190202-tils-18-arige-stjern	0	0	0	0	0	0
20190202-titusener-av-venezue	0	0	0	0	0	0
20190202-tonseth-snakker-ut-e	0	0	0	0	0	0
20190202-tottenham-reddet-av-	0	0	0	0	0	0
20190202-tre-mistet-jobben-ve	0	0	0	0	0	0
20190202-treneren-om-iversen-	0	0	0	0	0	0
20190202-trondermanko-pa-solb	1	0	1	0	0	0
20190202-venezuelansk-general	0	0	0	0	0	0
20190202-vi-lever-i-et-sexfik	0	0	0	0	0	0
20190202-vil-fred-i-afghanist	1	0	0	0	0	0
20190202-vinslipp-knapt-dyrt-	0	0	0	0	0	0
20190203---hoyres-t-baneforsi	0	0	0	0	0	0
20190203---ja-jeg-er-en-del-a	2	0	0	0	0	0
20190203-aftonbladet-bombemis	3	0	0	0	0	0
20190203-ajer-utvist-i-celtic	0	0	0	0	0	0
20190203-anmeldelse-av-2-x-me	0	0	0	0	0	0
20190203-ap-i-bergen-sier-nei	0	0	0	0	0	0
20190203-avis---dronningen-ka	0	0	0	0	0	0
20190203-bli-med-inn-i-kongeh	0	0	0	0	0	0
20190203-bokanmeldelse-flott-	0	0	0	0	0	0
20190203-bokanmeldelse-tor-ag	0	0	0	0	0	0
20190203-brann-backen-mener-s	0	0	0	0	0	0
20190203-colombia---leder-for	0	0	0	0	0	0
20190203-da-barnet-var-fodt-f	0	0	0	0	0	0
20190203-den-nye-johaug-har-i	0	0	0	0	0	0
20190203-den-ovre-middelklass	2	0	0	0	0	0
20190203-dennis-olsen-vant-mo	1	1	0	0	0	0
20190203-det-er-postivt-at-no	2	1	0	0	0	0
20190203-du-vil-avskaffe-mona	3	0	0	0	0	0
20190203-el-salvador-presiden	0	0	0	0	0	0
20190203-en-person-tatt-av-sn	1	0	0	0	0	0
20190203-en-varslet-katastrof	2	0	0	0	0	0
20190203-endelig-var-han-tilb	0	0	0	0	0	0
20190203-endte-20-ars-torke-r	0	0	0	0	0	0
20190203-er-dette-en-snikinnf	2	0	0	0	0	0
20190203-eventyrlandskapet-fe	1	0	0	0	0	0
20190203-finn-din-indre-hjeml	9	0	0	1	0	0
20190203-flyet-som-fraktet-sa	0	0	0	0	0	0
20190203-forfang-hoppet-seg-o	0	0	0	0	0	0
20190203-fryktens-dag-for-kin	0	0	0	0	0	0
20190203-giftig-britisk-krang	0	0	0	0	1	0
20190203-gutt-16-dode-etter-a	0	0	0	0	0	0
20190203-guvernorens-arbokbil	0	0	0	0	0	0
20190203-halvorsen-vant-sin-f	0	0	0	0	0	0
20190203-harald-stanghelle-ne	2	0	0	0	0	0
20190203-harde-kamper-mellom-	0	0	0	0	0	0
20190203-helene-uri-vi-liker-	0	0	0	0	0	0
20190203-her-er-triksene-stei	0	0	0	0	0	0
20190203-her-nm-debuterer-kla	0	0	0	0	0	0
20190203-hoyre---vi-forer-en-	0	0	0	0	0	0
20190203-hundrevis-motte-opp-	1	0	0	0	0	0
20190203-i-egypt-jakter-polit	0	0	0	0	0	0
20190203-istapp-falt-ned-og-k	0	0	0	0	0	0
20190203-klabo-kan-vrake-seg-	2	0	0	0	0	0
20190203-klabo-om-fallet---je	0	0	0	0	0	0
20190203-kort-sagt-mandag-4-f	0	0	0	0	0	0
20190203-kripos-prestisjesent	1	0	0	0	0	0
20190203-lorentzen-i-villrede	0	0	0	0	0	0
20190203-maduro-avviser-eu-la	0	0	0	0	0	0
20190203-maten-laget-kom-til-	1	0	0	0	0	0
20190203-meling-varsler-kamp-	5	0	0	0	0	0
20190203-molde-profil-matte-u	0	0	0	0	0	0
20190203-mye-sno-og-frysende-	0	0	0	0	0	0
20190203-nesten-30-mennesker-	0	0	0	0	0	0
20190203-netanyahu-onsker-ikk	2	0	0	0	0	0
20190203-nho-brexit-betyr-eks	6	0	0	0	0	0
20190203-nok-et-verdenscupren	0	0	0	0	0	0
20190203-norsk-16-aring-delto	3	0	0	0	0	0
20190203-norske-bistandspenge	0	0	0	0	0	0
20190203-ny-triumf-for-solskj	0	0	0	0	0	0
20190203-rapperen-21-savage-a	0	0	0	0	0	0
20190203-rbk-kapteinen-har-tr	0	0	0	0	0	0
20190203-rbk-keeperen-innromm	0	0	0	0	0	0
20190203-real-madrid-utnyttet	0	0	0	0	0	0
20190203-rossland-debuterte-m	0	0	0	0	0	0
20190203-samboerparet-dromte-	1	0	0	0	0	0
20190203-scoret-for-molde-na-	0	0	0	0	0	0
20190203-siste-etterlevning-f	3	0	0	0	0	0
20190203-sju-personer-omkom-d	0	0	0	0	0	0
20190203-skiflyging-direkte-k	0	0	0	0	0	0
20190203-slik-far-du-storre-e	0	0	0	0	0	0
20190203-slind-sostrene-vant-	0	0	0	0	0	0
20190203-solskjar-flaksen-lev	0	0	0	0	0	0
20190203-solskjar-vant-igjen-	0	0	0	0	0	0
20190203-solskjars-united-fik	0	0	0	0	0	0
20190203-sporsmalet-er-ikke-o	0	0	0	0	0	0
20190203-store-hoyre-har-abdi	2	0	0	0	0	0
20190203-stotteordninger-ma-b	3	0	0	0	0	0
20190203-sundby-mener-dette-t	0	0	0	0	0	0
20190203-suverent-nm-gull-til	0	0	0	0	0	0
20190203-svendsen-vil-ha-ny-d	0	0	0	0	0	0
20190203-til-spillere-matte-v	0	0	0	0	0	0
20190203-to-arsaker-til-at-kl	0	0	0	0	0	0
20190203-trump-mulig-a-sende-	0	0	0	0	0	0
20190203-usa-sender-flere-sol	0	0	0	0	0	0
20190203-ustoppelige-lundby-v	0	0	0	0	0	0
20190203-venstre-vil-ha-maned	0	0	0	0	0	0
20190203-wwf-kritiske-til-rek	1	0	0	0	0	0
20190204---han-var-en-rebell-	2	0	0	0	0	0
20190204-134-dode-etter-demni	0	0	0	0	0	0
20190204-14-sivile-drept-i-an	0	0	0	0	0	0
20190204-15-av-15-vogntog-fik	1	0	0	0	0	0
20190204-aafk-nykommeren-triv	0	0	0	0	0	0
20190204-aftenposten-mener-ly	2	0	0	0	0	0
20190204-aftenpostens-teaterk	0	0	0	0	0	0
20190204-aktor-ber-om-tre-ars	1	0	0	0	0	0
20190204-andrea-24-sa-opp-job	0	0	0	0	0	0
20190204-anmeldelse-trollmann	1	0	0	0	0	0
20190204-apen-tilgang-fjerner	1	0	0	0	0	0
20190204-cardi-b-til-norge-i-	4	0	0	0	0	0
20190204-carl-i-hagen-klar-ti	0	0	0	0	0	0
20190204-danmark-utviser-to-h	0	0	0	0	0	0
20190204-debatten-om-aktiv-do	1	0	0	0	0	0
20190204-den-finske-hopplegen	0	0	0	0	0	0
20190204-det-er-absurd-at-vi-	0	0	0	0	0	0
20190204-det-har-brygget-opp-	0	0	0	0	0	0
20190204-drapsmistenkt-mma-ut	0	0	0	0	0	0
20190204-eggen-sammenligner-s	3	0	0	0	0	0
20190204-europeiske-stormakte	0	0	0	0	0	0
20190204-fem-personer-omkom-i	0	0	0	0	0	0
20190204-flere-norske-friidre	1	0	0	0	0	0
20190204-forbrukerradet-melde	1	0	0	0	0	0
20190204-forer-virkelig-skils	1	0	0	0	0	0
20190204-fred-med-taliban-afg	1	1	0	0	0	0
20190204-frykter-du-overvakin	12	0	0	0	0	0
20190204-her-er-nrk-eksperten	0	0	0	0	0	0
20190204-hornelands-knallhard	0	0	0	0	0	0
20190204-hvor-blir-det-av-ref	0	0	0	1	0	0
20190204-hvordan-er-det-mulig	0	0	0	0	0	0
20190204-i-fjor-var-han-helt-	0	0	0	0	0	0
20190204-i-helgen-skrev-han-s	8	0	0	0	0	0
20190204-influensaen-er-her-1	0	0	0	0	0	0
20190204-jansrud-kan-rekke-vm	0	0	0	0	0	0
20190204-jeg-motte-matti-nykn	0	0	0	0	0	0
20190204-kari-og-paul-tuseth-	0	0	0	0	0	0
20190204-keeperlegende-ber-vi	0	0	0	0	0	0
20190204-kinas-unge-mer-bekym	0	0	0	0	0	0
20190204-kontroversiell-scori	0	0	0	0	0	0
20190204-krokodiller-i-gatene	0	0	0	0	0	0
20190204-langrenn-golberg-og-	4	0	0	0	0	0
20190204-marokko-siktet-avvis	1	0	0	0	0	0
20190204-med-rivaler-ute-i-ku	0	0	0	0	0	0
20190204-na-vurderer-norge-a-	12	0	0	0	0	0
20190204-nayib-bukele-vant-pr	0	0	0	0	0	0
20190204-norge-vil-ikke-anerk	6	0	0	0	0	0
20190204-nrk-svarer-relevant-	0	0	0	0	0	0
20190204-ny-podkast-doddo-og-	0	0	0	0	0	0
20190204-ny-studie-n-ovelse-k	0	0	0	0	0	0
20190204-nytt-rbk-tap-for-hor	0	0	0	0	0	0
20190204-oda-herlofsen-26-spa	0	0	0	0	0	0
20190204-okonomiprofessor-ske	0	0	0	0	0	0
20190204-ovre-del-av-bogstadv	0	0	0	0	0	0
20190204-pogba-blomstrer-unde	0	0	0	0	0	0
20190204-politiet-elleve-drep	0	0	0	0	0	0
20190204-professorene-gir-en-	0	0	0	0	0	0
20190204-pst-ekstreme-islamis	7	0	0	0	0	0
20190204-rbk-klippen-apner-fo	0	0	0	0	0	0
20190204-rbk-sjefen-apenhjert	0	0	0	0	0	0
20190204-rbk-treneren-innromm	0	0	0	0	0	0
20190204-restaurantanmeldelse	0	0	0	0	0	0
20190204-retten-i-italia-vil-	1	0	0	0	0	0
20190204-rokkes-skyskraper-st	0	1	0	0	0	0
20190204-se-halvorsen-vinne-s	0	0	0	0	0	0
20190204-selvmord-er-ikke-noe	0	0	0	0	0	0
20190204-skattekaos-for-festi	0	0	0	0	0	0
20190204-slik-fikk-familien-t	0	0	0	0	0	0
20190204-solberg-forsvarer-st	1	0	0	0	0	0
